iteracion,max_depth,min_child_weight,subsample,colsample_bytree,eta,gamma,lambda,alpha,optntrees,minerror,sensibilidad,kappa
10977,7,5,0.7,0.6,0.1,5,10,0.001,25,0.6601128551363946,0.2894736842105263,0.3356299212598425
10978,7,5,0.7,0.6,0.1,5,10,0.01,25,0.6601239667832851,0.2894736842105263,0.3356299212598425
10979,7,5,0.7,0.6,0.1,5,10,0.1,25,0.6597459115087986,0.2894736842105263,0.3356299212598425
10980,7,5,0.7,0.6,0.1,5,10,1,29,0.6673127272725103,0.14473684210526316,0.17344862665310257
10981,7,5,0.7,0.6,0.1,5,10,10,1,0.672785379588604,0.0,0.0
10982,7,5,0.7,0.6,0.1,5,10,100,1,0.672785379588604,0.0,0.0
10983,7,5,0.7,0.6,0.1,5,100,0,1,0.6727611109614372,0.0,0.0
10984,7,5,0.7,0.6,0.1,5,100,0.001,1,0.6727611568570138,0.0,0.0
10985,7,5,0.7,0.6,0.1,5,100,0.01,1,0.672761416733265,0.0,0.0
10986,7,5,0.7,0.6,0.1,5,100,0.1,1,0.6727640792727471,0.0,0.0
10987,7,5,0.7,0.6,0.1,5,100,1,1,0.6727822500467301,0.0,0.0
10988,7,5,0.7,0.6,0.1,5,100,10,1,0.672785379588604,0.0,0.0
10989,7,5,0.7,0.6,0.1,5,100,100,1,0.672785379588604,0.0,0.0
10990,7,5,0.7,0.6,0.1,10,0.01,0,2,0.6683513510227204,0.0,0.0
10991,7,5,0.7,0.6,0.1,10,0.01,0.001,2,0.6683519878983498,0.0,0.0
10992,7,5,0.7,0.6,0.1,10,0.01,0.01,2,0.6683577367663384,0.0,0.0
10993,7,5,0.7,0.6,0.1,10,0.01,0.1,2,0.6684153915941715,0.0,0.0
10994,7,5,0.7,0.6,0.1,10,0.01,1,30,0.6664900049567224,0.25,0.271964461994077
10995,7,5,0.7,0.6,0.1,10,0.01,10,1,0.672785379588604,0.0,0.0
10996,7,5,0.7,0.6,0.1,10,0.01,100,1,0.672785379588604,0.0,0.0
10997,7,5,0.7,0.6,0.1,10,0.1,0,2,0.6683993181586265,0.0,0.0
10998,7,5,0.7,0.6,0.1,10,0.1,0.001,2,0.6683999340236186,0.0,0.0
10999,7,5,0.7,0.6,0.1,10,0.1,0.01,2,0.6684056322276591,0.0,0.0
11000,7,5,0.7,0.6,0.1,10,0.1,0.1,2,0.6676609325408935,0.0,0.0
11001,7,5,0.7,0.6,0.1,10,0.1,1,30,0.6649008075147866,0.19736842105263158,0.21328671328671345
11002,7,5,0.7,0.6,0.1,10,0.1,10,1,0.672785379588604,0.0,0.0
11003,7,5,0.7,0.6,0.1,10,0.1,100,1,0.672785379588604,0.0,0.0
11004,7,5,0.7,0.6,0.1,10,1,0,24,0.6660866729915143,0.40789473684210525,0.40926275992438566
11005,7,5,0.7,0.6,0.1,10,1,0.001,24,0.6660866604745388,0.40789473684210525,0.40926275992438566
11006,7,5,0.7,0.6,0.1,10,1,0.01,24,0.6660865907371044,0.40789473684210525,0.40926275992438566
11007,7,5,0.7,0.6,0.1,10,1,0.1,8,0.671742792725563,0.05263157894736842,0.06444906444906451
11008,7,5,0.7,0.6,0.1,10,1,1,2,0.6727022270858288,0.0,0.0
11009,7,5,0.7,0.6,0.1,10,1,10,1,0.672785379588604,0.0,0.0
11010,7,5,0.7,0.6,0.1,10,1,100,1,0.672785379588604,0.0,0.0
11011,7,5,0.7,0.6,0.1,10,10,0,1,0.6727023699879646,0.0,0.0
11012,7,5,0.7,0.6,0.1,10,10,0.001,1,0.6727024587988853,0.0,0.0
11013,7,5,0.7,0.6,0.1,10,10,0.01,1,0.6727033591270446,0.0,0.0
11014,7,5,0.7,0.6,0.1,10,10,0.1,1,0.672712368965149,0.0,0.0
11015,7,5,0.7,0.6,0.1,10,10,1,1,0.6727747502923012,0.0,0.0
11016,7,5,0.7,0.6,0.1,10,10,10,1,0.672785379588604,0.0,0.0
11017,7,5,0.7,0.6,0.1,10,10,100,1,0.672785379588604,0.0,0.0
11018,7,5,0.7,0.6,0.1,10,100,0,1,0.6727611109614372,0.0,0.0
11019,7,5,0.7,0.6,0.1,10,100,0.001,1,0.6727611568570138,0.0,0.0
11020,7,5,0.7,0.6,0.1,10,100,0.01,1,0.672761416733265,0.0,0.0
11021,7,5,0.7,0.6,0.1,10,100,0.1,1,0.6727640792727471,0.0,0.0
11022,7,5,0.7,0.6,0.1,10,100,1,1,0.6727822500467301,0.0,0.0
11023,7,5,0.7,0.6,0.1,10,100,10,1,0.672785379588604,0.0,0.0
11024,7,5,0.7,0.6,0.1,10,100,100,1,0.672785379588604,0.0,0.0
11025,7,5,0.7,0.9,0.001,0.001,0.01,0,1000,0.6389583297073841,0.6710526315789473,0.6956717763751127
11026,7,5,0.7,0.9,0.001,0.001,0.01,0.001,1000,0.6389504244178533,0.6710526315789473,0.6956717763751127
11027,7,5,0.7,0.9,0.001,0.001,0.01,0.01,1000,0.6389045371860266,0.6710526315789473,0.6956717763751127
11028,7,5,0.7,0.9,0.001,0.001,0.01,0.1,754,0.6429393158853054,0.5263157894736842,0.5689655172413793
11029,7,5,0.7,0.9,0.001,0.001,0.01,1,1000,0.6406875125318765,0.6447368421052632,0.6818181818181819
11030,7,5,0.7,0.9,0.001,0.001,0.01,10,145,0.6723327282071113,0.0,0.0
11031,7,5,0.7,0.9,0.001,0.001,0.01,100,1,0.672785379588604,0.0,0.0
11032,7,5,0.7,0.9,0.001,0.001,0.1,0,1000,0.6390633815526963,0.6710526315789473,0.6956717763751127
11033,7,5,0.7,0.9,0.001,0.001,0.1,0.001,1000,0.6390726632624866,0.6710526315789473,0.6956717763751127
11034,7,5,0.7,0.9,0.001,0.001,0.1,0.01,1000,0.6390385913848877,0.6710526315789473,0.6956717763751127
11035,7,5,0.7,0.9,0.001,0.001,0.1,0.1,1000,0.6392655480653047,0.6710526315789473,0.6956717763751127
11036,7,5,0.7,0.9,0.001,0.001,0.1,1,1000,0.6411080372333526,0.6447368421052632,0.6818181818181819
11037,7,5,0.7,0.9,0.001,0.001,0.1,10,145,0.6723384204506875,0.0,0.0
11038,7,5,0.7,0.9,0.001,0.001,0.1,100,1,0.672785379588604,0.0,0.0
11039,7,5,0.7,0.9,0.001,0.001,1,0,1000,0.6409268207848072,0.6447368421052632,0.6818181818181819
11040,7,5,0.7,0.9,0.001,0.001,1,0.001,1000,0.640913404673338,0.6447368421052632,0.6818181818181819
11041,7,5,0.7,0.9,0.001,0.001,1,0.01,1000,0.6409230605512858,0.6447368421052632,0.6818181818181819
11042,7,5,0.7,0.9,0.001,0.001,1,0.1,1000,0.6412963861972093,0.6447368421052632,0.6818181818181819
11043,7,5,0.7,0.9,0.001,0.001,1,1,1000,0.6435271549224855,0.5263157894736842,0.5689655172413793
11044,7,5,0.7,0.9,0.001,0.001,1,10,145,0.6723813462257384,0.0,0.0
11045,7,5,0.7,0.9,0.001,0.001,1,100,1,0.672785379588604,0.0,0.0
11046,7,5,0.7,0.9,0.001,0.001,10,0,1000,0.6548526002466679,0.27631578947368424,0.3213228035538005
11047,7,5,0.7,0.9,0.001,0.001,10,0.001,1000,0.6548477470874785,0.27631578947368424,0.3213228035538005
11048,7,5,0.7,0.9,0.001,0.001,10,0.01,1000,0.6548708555102348,0.27631578947368424,0.3213228035538005
11049,7,5,0.7,0.9,0.001,0.001,10,0.1,1000,0.6549971942603587,0.27631578947368424,0.3213228035538005
11050,7,5,0.7,0.9,0.001,0.001,10,1,1000,0.6569585101306438,0.2236842105263158,0.26323676323676337
11051,7,5,0.7,0.9,0.001,0.001,10,10,145,0.6725771291553975,0.0,0.0
11052,7,5,0.7,0.9,0.001,0.001,10,100,1,0.672785379588604,0.0,0.0
11053,7,5,0.7,0.9,0.001,0.001,100,0,389,0.6712667916715145,0.0,0.0
11054,7,5,0.7,0.9,0.001,0.001,100,0.001,389,0.6712669569253921,0.0,0.0
11055,7,5,0.7,0.9,0.001,0.001,100,0.01,389,0.6712684687972069,0.0,0.0
11056,7,5,0.7,0.9,0.001,0.001,100,0.1,389,0.6712853242456914,0.0,0.0
11057,7,5,0.7,0.9,0.001,0.001,100,1,389,0.6714360919594764,0.0,0.0
11058,7,5,0.7,0.9,0.001,0.001,100,10,1,0.672785379588604,0.0,0.0
11059,7,5,0.7,0.9,0.001,0.001,100,100,1,0.672785379588604,0.0,0.0
11060,7,5,0.7,0.9,0.001,0.01,0.01,0,1000,0.6389597715437412,0.6710526315789473,0.6956717763751127
11061,7,5,0.7,0.9,0.001,0.01,0.01,0.001,1000,0.6389529729634523,0.6710526315789473,0.6956717763751127
11062,7,5,0.7,0.9,0.001,0.01,0.01,0.01,1000,0.6389045371860266,0.6710526315789473,0.6956717763751127
11063,7,5,0.7,0.9,0.001,0.01,0.01,0.1,754,0.6429407204687595,0.5263157894736842,0.5689655172413793
11064,7,5,0.7,0.9,0.001,0.01,0.01,1,1000,0.6406906156241894,0.6447368421052632,0.6818181818181819
11065,7,5,0.7,0.9,0.001,0.01,0.01,10,146,0.6723710982501507,0.0,0.0
11066,7,5,0.7,0.9,0.001,0.01,0.01,100,1,0.672785379588604,0.0,0.0
11067,7,5,0.7,0.9,0.001,0.01,0.1,0,1000,0.639070534259081,0.6710526315789473,0.6956717763751127
11068,7,5,0.7,0.9,0.001,0.01,0.1,0.001,1000,0.6390704133361578,0.6710526315789473,0.6956717763751127
11069,7,5,0.7,0.9,0.001,0.01,0.1,0.01,1000,0.6390403266996145,0.6710526315789473,0.6956717763751127
11070,7,5,0.7,0.9,0.001,0.01,0.1,0.1,1000,0.6392901200056076,0.6710526315789473,0.6956717763751127
11071,7,5,0.7,0.9,0.001,0.01,0.1,1,1000,0.6411325046420098,0.6447368421052632,0.6818181818181819
11072,7,5,0.7,0.9,0.001,0.01,0.1,10,146,0.6723778830468654,0.0,0.0
11073,7,5,0.7,0.9,0.001,0.01,0.1,100,1,0.672785379588604,0.0,0.0
11074,7,5,0.7,0.9,0.001,0.01,1,0,1000,0.6409141324460507,0.6447368421052632,0.6818181818181819
11075,7,5,0.7,0.9,0.001,0.01,1,0.001,1000,0.6409453071653843,0.6447368421052632,0.6818181818181819
11076,7,5,0.7,0.9,0.001,0.01,1,0.01,1000,0.6409212895482779,0.6447368421052632,0.6818181818181819
11077,7,5,0.7,0.9,0.001,0.01,1,0.1,1000,0.6412953104823828,0.6447368421052632,0.6818181818181819
11078,7,5,0.7,0.9,0.001,0.01,1,1,1000,0.643559616357088,0.5263157894736842,0.5689655172413793
11079,7,5,0.7,0.9,0.001,0.01,1,10,245,0.6722018568217755,0.0,0.0
11080,7,5,0.7,0.9,0.001,0.01,1,100,1,0.672785379588604,0.0,0.0
11081,7,5,0.7,0.9,0.001,0.01,10,0,1000,0.6548280355334282,0.27631578947368424,0.3213228035538005
11082,7,5,0.7,0.9,0.001,0.01,10,0.001,1000,0.6548288321495056,0.27631578947368424,0.3213228035538005
11083,7,5,0.7,0.9,0.001,0.01,10,0.01,1000,0.654863896369934,0.27631578947368424,0.3213228035538005
11084,7,5,0.7,0.9,0.001,0.01,10,0.1,1000,0.6550060144066812,0.27631578947368424,0.3213228035538005
11085,7,5,0.7,0.9,0.001,0.01,10,1,1000,0.6569707806408405,0.2236842105263158,0.26323676323676337
11086,7,5,0.7,0.9,0.001,0.01,10,10,193,0.6725364926457404,0.0,0.0
11087,7,5,0.7,0.9,0.001,0.01,10,100,1,0.672785379588604,0.0,0.0
11088,7,5,0.7,0.9,0.001,0.01,100,0,389,0.6712680226564407,0.0,0.0
11089,7,5,0.7,0.9,0.001,0.01,100,0.001,389,0.6712681885063649,0.0,0.0
11090,7,5,0.7,0.9,0.001,0.01,100,0.01,389,0.6712696935236455,0.0,0.0
11091,7,5,0.7,0.9,0.001,0.01,100,0.1,389,0.6712846922874449,0.0,0.0
11092,7,5,0.7,0.9,0.001,0.01,100,1,389,0.6714353245496751,0.0,0.0
11093,7,5,0.7,0.9,0.001,0.01,100,10,1,0.672785379588604,0.0,0.0
11094,7,5,0.7,0.9,0.001,0.01,100,100,1,0.672785379588604,0.0,0.0
11095,7,5,0.7,0.9,0.001,0.1,0.01,0,1000,0.6389313736557961,0.6710526315789473,0.6956717763751127
11096,7,5,0.7,0.9,0.001,0.1,0.01,0.001,1000,0.6389427604526281,0.6710526315789473,0.6956717763751127
11097,7,5,0.7,0.9,0.001,0.1,0.01,0.01,1000,0.6388711220771074,0.6710526315789473,0.6956717763751127
11098,7,5,0.7,0.9,0.001,0.1,0.01,0.1,754,0.6429493835568427,0.5263157894736842,0.5689655172413793
11099,7,5,0.7,0.9,0.001,0.1,0.01,1,1000,0.6407734327763318,0.6447368421052632,0.6818181818181819
11100,7,5,0.7,0.9,0.001,0.1,0.01,10,10,0.6727554512023926,0.0,0.0
11101,7,5,0.7,0.9,0.001,0.1,0.01,100,1,0.672785379588604,0.0,0.0
11102,7,5,0.7,0.9,0.001,0.1,0.1,0,1000,0.6390757219493389,0.6710526315789473,0.6956717763751127
11103,7,5,0.7,0.9,0.001,0.1,0.1,0.001,1000,0.6390883652120829,0.6710526315789473,0.6956717763751127
11104,7,5,0.7,0.9,0.001,0.1,0.1,0.01,1000,0.6390102864801884,0.6710526315789473,0.6956717763751127
11105,7,5,0.7,0.9,0.001,0.1,0.1,0.1,1000,0.6392582649737597,0.6710526315789473,0.6956717763751127
11106,7,5,0.7,0.9,0.001,0.1,0.1,1,1000,0.6411557359993457,0.6447368421052632,0.6818181818181819
11107,7,5,0.7,0.9,0.001,0.1,0.1,10,10,0.6727556906640529,0.0,0.0
11108,7,5,0.7,0.9,0.001,0.1,0.1,100,1,0.672785379588604,0.0,0.0
11109,7,5,0.7,0.9,0.001,0.1,1,0,1000,0.640928632542491,0.6447368421052632,0.6818181818181819
11110,7,5,0.7,0.9,0.001,0.1,1,0.001,1000,0.6409513826668263,0.6447368421052632,0.6818181818181819
11111,7,5,0.7,0.9,0.001,0.1,1,0.01,1000,0.6409133005142212,0.6447368421052632,0.6818181818181819
11112,7,5,0.7,0.9,0.001,0.1,1,0.1,1000,0.6412615767121316,0.6447368421052632,0.6818181818181819
11113,7,5,0.7,0.9,0.001,0.1,1,1,1000,0.6435490563511849,0.5131578947368421,0.5560747663551402
11114,7,5,0.7,0.9,0.001,0.1,1,10,18,0.6727652430534363,0.0,0.0
11115,7,5,0.7,0.9,0.001,0.1,1,100,1,0.672785379588604,0.0,0.0
11116,7,5,0.7,0.9,0.001,0.1,10,0,1000,0.6548837126791477,0.27631578947368424,0.3213228035538005
11117,7,5,0.7,0.9,0.001,0.1,10,0.001,1000,0.6548868596553802,0.27631578947368424,0.3213228035538005
11118,7,5,0.7,0.9,0.001,0.1,10,0.01,1000,0.6549251292645932,0.27631578947368424,0.3213228035538005
11119,7,5,0.7,0.9,0.001,0.1,10,0.1,1000,0.6550917331874372,0.27631578947368424,0.3213228035538005
11120,7,5,0.7,0.9,0.001,0.1,10,1,1000,0.6570980525016784,0.2236842105263158,0.26323676323676337
11121,7,5,0.7,0.9,0.001,0.1,10,10,18,0.6727804628014564,0.0,0.0
11122,7,5,0.7,0.9,0.001,0.1,10,100,1,0.672785379588604,0.0,0.0
11123,7,5,0.7,0.9,0.001,0.1,100,0,389,0.6713337947428226,0.0,0.0
11124,7,5,0.7,0.9,0.001,0.1,100,0.001,389,0.6713339604437352,0.0,0.0
11125,7,5,0.7,0.9,0.001,0.1,100,0.01,389,0.6713354542851449,0.0,0.0
11126,7,5,0.7,0.9,0.001,0.1,100,0.1,389,0.6713494589924812,0.0,0.0
11127,7,5,0.7,0.9,0.001,0.1,100,1,389,0.6714973573386669,0.0,0.0
11128,7,5,0.7,0.9,0.001,0.1,100,10,1,0.672785379588604,0.0,0.0
11129,7,5,0.7,0.9,0.001,0.1,100,100,1,0.672785379588604,0.0,0.0
11130,7,5,0.7,0.9,0.001,5,0.01,0,900,0.6443861938267946,0.5921052631578947,0.6219065077910174
11131,7,5,0.7,0.9,0.001,5,0.01,0.001,900,0.644482596218586,0.5921052631578947,0.6219065077910174
11132,7,5,0.7,0.9,0.001,5,0.01,0.01,900,0.6445182671397924,0.5921052631578947,0.6219065077910174
11133,7,5,0.7,0.9,0.001,5,0.01,0.1,900,0.6450706338137389,0.5789473684210527,0.6198156682027649
11134,7,5,0.7,0.9,0.001,5,0.01,1,752,0.6519740568101408,0.42105263157894735,0.47418738049713194
11135,7,5,0.7,0.9,0.001,5,0.01,10,1,0.672785379588604,0.0,0.0
11136,7,5,0.7,0.9,0.001,5,0.01,100,1,0.672785379588604,0.0,0.0
11137,7,5,0.7,0.9,0.001,5,0.1,0,907,0.6448327066004276,0.5921052631578947,0.6323529411764706
11138,7,5,0.7,0.9,0.001,5,0.1,0.001,907,0.644793370589614,0.5921052631578947,0.6323529411764706
11139,7,5,0.7,0.9,0.001,5,0.1,0.01,907,0.6449057038873434,0.5921052631578947,0.6323529411764706
11140,7,5,0.7,0.9,0.001,5,0.1,0.1,900,0.6457072368264198,0.5657894736842105,0.596774193548387
11141,7,5,0.7,0.9,0.001,5,0.1,1,574,0.6548917384445667,0.2631578947368421,0.306930693069307
11142,7,5,0.7,0.9,0.001,5,0.1,10,1,0.672785379588604,0.0,0.0
11143,7,5,0.7,0.9,0.001,5,0.1,100,1,0.672785379588604,0.0,0.0
11144,7,5,0.7,0.9,0.001,5,1,0,1000,0.6473882442712784,0.5789473684210527,0.6198156682027649
11145,7,5,0.7,0.9,0.001,5,1,0.001,1000,0.6473805820941926,0.5526315789473685,0.5945319740500463
11146,7,5,0.7,0.9,0.001,5,1,0.01,739,0.6507374158501625,0.4473684210526316,0.5009505703422052
11147,7,5,0.7,0.9,0.001,5,1,0.1,543,0.6542438775300979,0.25,0.2924528301886793
11148,7,5,0.7,0.9,0.001,5,1,1,917,0.6538284170627594,0.4342105263157895,0.48760724499523356
11149,7,5,0.7,0.9,0.001,5,1,10,1,0.672785379588604,0.0,0.0
11150,7,5,0.7,0.9,0.001,5,1,100,1,0.672785379588604,0.0,0.0
11151,7,5,0.7,0.9,0.001,5,10,0,389,0.6686692214012145,0.0,0.0
11152,7,5,0.7,0.9,0.001,5,10,0.001,389,0.6686695982515812,0.0,0.0
11153,7,5,0.7,0.9,0.001,5,10,0.01,389,0.668703335225582,0.0,0.0
11154,7,5,0.7,0.9,0.001,5,10,0.1,389,0.6688570603728294,0.0,0.0
11155,7,5,0.7,0.9,0.001,5,10,1,465,0.6701237291097641,0.0,0.0
11156,7,5,0.7,0.9,0.001,5,10,10,1,0.672785379588604,0.0,0.0
11157,7,5,0.7,0.9,0.001,5,10,100,1,0.672785379588604,0.0,0.0
11158,7,5,0.7,0.9,0.001,5,100,0,1,0.6727851408720016,0.0,0.0
11159,7,5,0.7,0.9,0.001,5,100,0.001,1,0.6727851408720016,0.0,0.0
11160,7,5,0.7,0.9,0.001,5,100,0.01,1,0.6727851396799087,0.0,0.0
11161,7,5,0.7,0.9,0.001,5,100,0.1,1,0.6727851605415344,0.0,0.0
11162,7,5,0.7,0.9,0.001,5,100,1,1,0.6727853408455848,0.0,0.0
11163,7,5,0.7,0.9,0.001,5,100,10,1,0.672785379588604,0.0,0.0
11164,7,5,0.7,0.9,0.001,5,100,100,1,0.672785379588604,0.0,0.0
11165,7,5,0.7,0.9,0.001,10,0.01,0,462,0.6613529464602472,0.05263157894736842,0.06444906444906451
11166,7,5,0.7,0.9,0.001,10,0.01,0.001,462,0.6613734371960163,0.05263157894736842,0.06444906444906451
11167,7,5,0.7,0.9,0.001,10,0.01,0.01,462,0.6614546246826649,0.05263157894736842,0.06444906444906451
11168,7,5,0.7,0.9,0.001,10,0.01,0.1,462,0.6620188255608082,0.039473684210526314,0.04848800834202294
11169,7,5,0.7,0.9,0.001,10,0.01,1,282,0.6686968582868575,0.0,0.0
11170,7,5,0.7,0.9,0.001,10,0.01,10,1,0.672785379588604,0.0,0.0
11171,7,5,0.7,0.9,0.001,10,0.01,100,1,0.672785379588604,0.0,0.0
11172,7,5,0.7,0.9,0.001,10,0.1,0,462,0.6617119635641575,0.039473684210526314,0.04848800834202294
11173,7,5,0.7,0.9,0.001,10,0.1,0.001,462,0.6617006976902484,0.039473684210526314,0.04848800834202294
11174,7,5,0.7,0.9,0.001,10,0.1,0.01,462,0.6617594297230244,0.039473684210526314,0.04848800834202294
11175,7,5,0.7,0.9,0.001,10,0.1,0.1,462,0.6624294811487198,0.039473684210526314,0.04848800834202294
11176,7,5,0.7,0.9,0.001,10,0.1,1,282,0.6689862701296806,0.0,0.0
11177,7,5,0.7,0.9,0.001,10,0.1,10,1,0.672785379588604,0.0,0.0
11178,7,5,0.7,0.9,0.001,10,0.1,100,1,0.672785379588604,0.0,0.0
11179,7,5,0.7,0.9,0.001,10,1,0,465,0.6646243624389172,0.0,0.0
11180,7,5,0.7,0.9,0.001,10,1,0.001,465,0.6646274892985821,0.0,0.0
11181,7,5,0.7,0.9,0.001,10,1,0.01,465,0.6647060149908066,0.0,0.0
11182,7,5,0.7,0.9,0.001,10,1,0.1,465,0.6652967344224453,0.0,0.0
11183,7,5,0.7,0.9,0.001,10,1,1,315,0.6700485090911388,0.0,0.0
11184,7,5,0.7,0.9,0.001,10,1,10,1,0.672785379588604,0.0,0.0
11185,7,5,0.7,0.9,0.001,10,1,100,1,0.672785379588604,0.0,0.0
11186,7,5,0.7,0.9,0.001,10,10,0,2,0.67277633741498,0.0,0.0
11187,7,5,0.7,0.9,0.001,10,10,0.001,2,0.6727763365209103,0.0,0.0
11188,7,5,0.7,0.9,0.001,10,10,0.01,2,0.6727763691544533,0.0,0.0
11189,7,5,0.7,0.9,0.001,10,10,0.1,2,0.6727765046060086,0.0,0.0
11190,7,5,0.7,0.9,0.001,10,10,1,1,0.6727852585911751,0.0,0.0
11191,7,5,0.7,0.9,0.001,10,10,10,1,0.672785379588604,0.0,0.0
11192,7,5,0.7,0.9,0.001,10,10,100,1,0.672785379588604,0.0,0.0
11193,7,5,0.7,0.9,0.001,10,100,0,1,0.6727851408720016,0.0,0.0
11194,7,5,0.7,0.9,0.001,10,100,0.001,1,0.6727851408720016,0.0,0.0
11195,7,5,0.7,0.9,0.001,10,100,0.01,1,0.6727851396799087,0.0,0.0
11196,7,5,0.7,0.9,0.001,10,100,0.1,1,0.6727851605415344,0.0,0.0
11197,7,5,0.7,0.9,0.001,10,100,1,1,0.6727853408455848,0.0,0.0
11198,7,5,0.7,0.9,0.001,10,100,10,1,0.672785379588604,0.0,0.0
11199,7,5,0.7,0.9,0.001,10,100,100,1,0.672785379588604,0.0,0.0
11200,7,5,0.7,0.9,0.01,0.001,0.01,0,97,0.6386682306230067,0.6842105263157895,0.6973094170403588
11201,7,5,0.7,0.9,0.01,0.001,0.01,0.001,97,0.6386696349829435,0.6842105263157895,0.6973094170403588
11202,7,5,0.7,0.9,0.01,0.001,0.01,0.01,97,0.6390839459002018,0.6842105263157895,0.6973094170403588
11203,7,5,0.7,0.9,0.01,0.001,0.01,0.1,97,0.6383927749097348,0.6578947368421053,0.6731289449954914
11204,7,5,0.7,0.9,0.01,0.001,0.01,1,139,0.6387082529067993,0.7105263157894737,0.7316636851520573
11205,7,5,0.7,0.9,0.01,0.001,0.01,10,145,0.6692779794335364,0.0,0.0
11206,7,5,0.7,0.9,0.01,0.001,0.01,100,1,0.672785379588604,0.0,0.0
11207,7,5,0.7,0.9,0.01,0.001,0.1,0,103,0.6383690915256739,0.6710526315789473,0.685251798561151
11208,7,5,0.7,0.9,0.01,0.001,0.1,0.001,103,0.6383702608197928,0.6710526315789473,0.685251798561151
11209,7,5,0.7,0.9,0.01,0.001,0.1,0.01,103,0.6385837720334531,0.6710526315789473,0.685251798561151
11210,7,5,0.7,0.9,0.01,0.001,0.1,0.1,134,0.6367792682349681,0.7368421052631579,0.7448979591836735
11211,7,5,0.7,0.9,0.01,0.001,0.1,1,139,0.6386128145456313,0.7236842105263158,0.7435325602140945
11212,7,5,0.7,0.9,0.01,0.001,0.1,10,145,0.6693193736672401,0.0,0.0
11213,7,5,0.7,0.9,0.01,0.001,0.1,100,1,0.672785379588604,0.0,0.0
11214,7,5,0.7,0.9,0.01,0.001,1,0,170,0.6335457379370928,0.7368421052631579,0.755338078291815
11215,7,5,0.7,0.9,0.01,0.001,1,0.001,170,0.6335615967959166,0.7368421052631579,0.755338078291815
11216,7,5,0.7,0.9,0.01,0.001,1,0.01,170,0.633984768986702,0.7368421052631579,0.755338078291815
11217,7,5,0.7,0.9,0.01,0.001,1,0.1,179,0.6346863341331483,0.7368421052631579,0.755338078291815
11218,7,5,0.7,0.9,0.01,0.001,1,1,179,0.6369422849267721,0.75,0.7670807453416149
11219,7,5,0.7,0.9,0.01,0.001,1,10,145,0.669547216296196,0.0,0.0
11220,7,5,0.7,0.9,0.01,0.001,1,100,1,0.672785379588604,0.0,0.0
11221,7,5,0.7,0.9,0.01,0.001,10,0,198,0.6466031879186631,0.5921052631578947,0.6219065077910174
11222,7,5,0.7,0.9,0.01,0.001,10,0.001,198,0.6466041854023934,0.5921052631578947,0.6219065077910174
11223,7,5,0.7,0.9,0.01,0.001,10,0.01,198,0.6465757633745671,0.5921052631578947,0.6219065077910174
11224,7,5,0.7,0.9,0.01,0.001,10,0.1,237,0.6453868213295937,0.6710526315789473,0.685251798561151
11225,7,5,0.7,0.9,0.01,0.001,10,1,291,0.6437660482525824,0.6710526315789473,0.6956717763751127
11226,7,5,0.7,0.9,0.01,0.001,10,10,145,0.6707538697123527,0.0,0.0
11227,7,5,0.7,0.9,0.01,0.001,10,100,1,0.672785379588604,0.0,0.0
11228,7,5,0.7,0.9,0.01,0.001,100,0,389,0.6612577545642853,0.06578947368421052,0.08031088082901539
11229,7,5,0.7,0.9,0.01,0.001,100,0.001,389,0.6612587796151639,0.06578947368421052,0.08031088082901539
11230,7,5,0.7,0.9,0.01,0.001,100,0.01,389,0.6612672165036202,0.06578947368421052,0.08031088082901539
11231,7,5,0.7,0.9,0.01,0.001,100,0.1,389,0.6613708053529261,0.06578947368421052,0.08031088082901539
11232,7,5,0.7,0.9,0.01,0.001,100,1,389,0.6623630410432815,0.039473684210526314,0.04848800834202294
11233,7,5,0.7,0.9,0.01,0.001,100,10,1,0.672785379588604,0.0,0.0
11234,7,5,0.7,0.9,0.01,0.001,100,100,1,0.672785379588604,0.0,0.0
11235,7,5,0.7,0.9,0.01,0.01,0.01,0,97,0.6386651636660099,0.6842105263157895,0.6973094170403588
11236,7,5,0.7,0.9,0.01,0.01,0.01,0.001,97,0.6386665546149015,0.6842105263157895,0.6973094170403588
11237,7,5,0.7,0.9,0.01,0.01,0.01,0.01,97,0.6390916536748409,0.6842105263157895,0.6973094170403588
11238,7,5,0.7,0.9,0.01,0.01,0.01,0.1,97,0.6383927749097348,0.6578947368421053,0.6731289449954914
11239,7,5,0.7,0.9,0.01,0.01,0.01,1,139,0.6386506290733815,0.7105263157894737,0.7316636851520573
11240,7,5,0.7,0.9,0.01,0.01,0.01,10,133,0.6696727888286114,0.0,0.0
11241,7,5,0.7,0.9,0.01,0.01,0.01,100,1,0.672785379588604,0.0,0.0
11242,7,5,0.7,0.9,0.01,0.01,0.1,0,103,0.6383715511113405,0.6710526315789473,0.685251798561151
11243,7,5,0.7,0.9,0.01,0.01,0.1,0.001,103,0.6383727154880761,0.6710526315789473,0.685251798561151
11244,7,5,0.7,0.9,0.01,0.01,0.1,0.01,103,0.6385864788293839,0.6710526315789473,0.685251798561151
11245,7,5,0.7,0.9,0.01,0.01,0.1,0.1,134,0.6367792682349681,0.7368421052631579,0.7448979591836735
11246,7,5,0.7,0.9,0.01,0.01,0.1,1,139,0.6386566230654716,0.7236842105263158,0.7435325602140945
11247,7,5,0.7,0.9,0.01,0.01,0.1,10,133,0.6696833321452141,0.0,0.0
